id;pesid;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_principal;causa_acidente;ordem_tipo_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;id_veiculo;tipo_veiculo;marca;ano_fabricacao_veiculo;tipo_envolvido;estado_fisico;idade;sexo;ilesos;feridos_leves;feridos_graves;mortos;latitude;longitude;regional;delegacia;uop
673085;1521311;12/04/2025;sábado;02:00:00;PR;369;184,8;ARAPONGAS;Não;Reação tardia ou ineficiente do condutor;2;Colisão com objeto;Com Vítimas Fatais;Plena Noite;Decrescente;Nublado;Simples;"Reta;Interseção de Vias";Sim;1212475;Motoneta;SHINERAY/XY125-6A;2024;Passageiro;Lesões Graves;15;Feminino;0;0;1;0;-23,407353;-51,428102;SPRF-PR;DEL07-PR;UOP03-DEL07-PR
673085;1521311;12/04/2025;sábado;02:00:00;PR;369;184,8;ARAPONGAS;Não;Reação tardia ou ineficiente do condutor;1;Saída de leito carroçável;Com Vítimas Fatais;Plena Noite;Decrescente;Nublado;Simples;"Reta;Interseção de Vias";Sim;1212475;Motoneta;SHINERAY/XY125-6A;2024;Passageiro;Lesões Graves;15;Feminino;0;0;1;0;-23,407353;-51,428102;SPRF-PR;DEL07-PR;UOP03-DEL07-PR
673085;1521311;12/04/2025;sábado;02:00:00;PR;369;184,8;ARAPONGAS;Não;Ingestão de álcool pelo condutor;4;Queda de ocupante de veículo;Com Vítimas Fatais;Plena Noite;Decrescente;Nublado;Simples;"Reta;Interseção de Vias";Sim;1212475;Motoneta;SHINERAY/XY125-6A;2024;Passageiro;Lesões Graves;15;Feminino;0;0;1;0;-23,407353;-51,428102;SPRF-PR;DEL07-PR;UOP03-DEL07-PR
673085;1521311;12/04/2025;sábado;02:00:00;PR;369;184,8;ARAPONGAS;Não;Ingestão de álcool pelo condutor;3;Tombamento;Com Vítimas Fatais;Plena Noite;Decrescente;Nublado;Simples;"Reta;Interseção de Vias";Sim;1212475;Motoneta;SHINERAY/XY125-6A;2024;Passageiro;Lesões Graves;15;Feminino;0;0;1;0;-23,407353;-51,428102;SPRF-PR;DEL07-PR;UOP03-DEL07-PR
673085;1521311;12/04/2025;sábado;02:00:00;PR;369;184,8;ARAPONGAS;Não;Ingestão de álcool pelo condutor;2;Colisão com objeto;Com Vítimas Fatais;Plena Noite;Decrescente;Nublado;Simples;"Reta;Interseção de Vias";Sim;1212475;Motoneta;SHINERAY/XY125-6A;2024;Passageiro;Lesões Graves;15;Feminino;0;0;1;0;-23,407353;-51,428102;SPRF-PR;DEL07-PR;UOP03-DEL07-PR
673085;1521311;12/04/2025;sábado;02:00:00;PR;369;184,8;ARAPONGAS;Não;Ingestão de álcool pelo condutor;1;Saída de leito carroçável;Com Vítimas Fatais;Plena Noite;Decrescente;Nublado;Simples;"Reta;Interseção de Vias";Sim;1212475;Motoneta;SHINERAY/XY125-6A;2024;Passageiro;Lesões Graves;15;Feminino;0;0;1;0;-23,407353;-51,428102;SPRF-PR;DEL07-PR;UOP03-DEL07-PR
673085;1521311;12/04/2025;sábado;02:00:00;PR;369;184,8;ARAPONGAS;Sim;Ausência de reação do condutor;4;Queda de ocupante de veículo;Com Vítimas Fatais;Plena Noite;Decrescente;Nublado;Simples;"Reta;Interseção de Vias";Sim;1212475;Motoneta;SHINERAY/XY125-6A;2024;Passageiro;Lesões Graves;15;Feminino;0;0;1;0;-23,407353;-51,428102;SPRF-PR;DEL07-PR;UOP03-DEL07-PR
673085;1521311;12/04/2025;sábado;02:00:00;PR;369;184,8;ARAPONGAS;Sim;Ausência de reação do condutor;3;Tombamento;Com Vítimas Fatais;Plena Noite;Decrescente;Nublado;Simples;"Reta;Interseção de Vias";Sim;1212475;Motoneta;SHINERAY/XY125-6A;2024;Passageiro;Lesões Graves;15;Feminino;0;0;1;0;-23,407353;-51,428102;SPRF-PR;DEL07-PR;UOP03-DEL07-PR
673085;1521311;12/04/2025;sábado;02:00:00;PR;369;184,8;ARAPONGAS;Sim;Ausência de reação do condutor;2;Colisão com objeto;Com Vítimas Fatais;Plena Noite;Decrescente;Nublado;Simples;"Reta;Interseção de Vias";Sim;1212475;Motoneta;SHINERAY/XY125-6A;2024;Passageiro;Lesões Graves;15;Feminino;0;0;1;0;-23,407353;-51,428102;SPRF-PR;DEL07-PR;UOP03-DEL07-PR
673085;1521311;12/04/2025;sábado;02:00:00;PR;369;184,8;ARAPONGAS;Sim;Ausência de reação do condutor;1;Saída de leito carroçável;Com Vítimas Fatais;Plena Noite;Decrescente;Nublado;Simples;"Reta;Interseção de Vias";Sim;1212475;Motoneta;SHINERAY/XY125-6A;2024;Passageiro;Lesões Graves;15;Feminino;0;0;1;0;-23,407353;-51,428102;SPRF-PR;DEL07-PR;UOP03-DEL07-PR
673447;1520231;13/04/2025;domingo;15:00:00;PR;116;51;CAMPINA GRANDE DO SUL;Não;Pista Escorregadia;2;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Garoa/Chuvisco;Dupla;Curva;Não;1213125;Automóvel;NISSAN/MARCH 16SL;2015;Passageiro;Ileso;12;Masculino;1;0;0;0;-25,249261;-48,908652;SPRF-PR;DEL01-PR;UOP02-DEL01-PR
673447;1520231;13/04/2025;domingo;15:00:00;PR;116;51;CAMPINA GRANDE DO SUL;Não;Pista Escorregadia;1;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Garoa/Chuvisco;Dupla;Curva;Não;1213125;Automóvel;NISSAN/MARCH 16SL;2015;Passageiro;Ileso;12;Masculino;1;0;0;0;-25,249261;-48,908652;SPRF-PR;DEL01-PR;UOP02-DEL01-PR
673447;1520231;13/04/2025;domingo;15:00:00;PR;116;51;CAMPINA GRANDE DO SUL;Não;Chuva;2;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Garoa/Chuvisco;Dupla;Curva;Não;1213125;Automóvel;NISSAN/MARCH 16SL;2015;Passageiro;Ileso;12;Masculino;1;0;0;0;-25,249261;-48,908652;SPRF-PR;DEL01-PR;UOP02-DEL01-PR
673447;1520231;13/04/2025;domingo;15:00:00;PR;116;51;CAMPINA GRANDE DO SUL;Não;Chuva;1;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Garoa/Chuvisco;Dupla;Curva;Não;1213125;Automóvel;NISSAN/MARCH 16SL;2015;Passageiro;Ileso;12;Masculino;1;0;0;0;-25,249261;-48,908652;SPRF-PR;DEL01-PR;UOP02-DEL01-PR
673447;1520231;13/04/2025;domingo;15:00:00;PR;116;51;CAMPINA GRANDE DO SUL;Não;Acumulo de água sobre o pavimento;2;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Garoa/Chuvisco;Dupla;Curva;Não;1213125;Automóvel;NISSAN/MARCH 16SL;2015;Passageiro;Ileso;12;Masculino;1;0;0;0;-25,249261;-48,908652;SPRF-PR;DEL01-PR;UOP02-DEL01-PR
673447;1520231;13/04/2025;domingo;15:00:00;PR;116;51;CAMPINA GRANDE DO SUL;Não;Acumulo de água sobre o pavimento;1;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Garoa/Chuvisco;Dupla;Curva;Não;1213125;Automóvel;NISSAN/MARCH 16SL;2015;Passageiro;Ileso;12;Masculino;1;0;0;0;-25,249261;-48,908652;SPRF-PR;DEL01-PR;UOP02-DEL01-PR
673447;1520231;13/04/2025;domingo;15:00:00;PR;116;51;CAMPINA GRANDE DO SUL;Sim;Avarias e/ou desgaste excessivo no pneu;2;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Garoa/Chuvisco;Dupla;Curva;Não;1213125;Automóvel;NISSAN/MARCH 16SL;2015;Passageiro;Ileso;12;Masculino;1;0;0;0;-25,249261;-48,908652;SPRF-PR;DEL01-PR;UOP02-DEL01-PR
673447;1520231;13/04/2025;domingo;15:00:00;PR;116;51;CAMPINA GRANDE DO SUL;Sim;Avarias e/ou desgaste excessivo no pneu;1;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Garoa/Chuvisco;Dupla;Curva;Não;1213125;Automóvel;NISSAN/MARCH 16SL;2015;Passageiro;Ileso;12;Masculino;1;0;0;0;-25,249261;-48,908652;SPRF-PR;DEL01-PR;UOP02-DEL01-PR
673940;1521542;15/04/2025;terça-feira;21:50:00;PR;369;375,1;MAMBORE;Não;Transitar na contramão;2;Saída de leito carroçável;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;"Reta;Declive";Não;1214156;Caminhonete;I/TOYOTA HILUX CDSRVA4FD;2022;Passageiro;Lesões Leves;2;Feminino;0;1;0;0;-24,28533901;-52,55401958;SPRF-PR;DEL04-PR;UOP03-DEL04-PR
673940;1521542;15/04/2025;terça-feira;21:50:00;PR;369;375,1;MAMBORE;Não;Transitar na contramão;1;Colisão frontal;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;"Reta;Declive";Não;1214156;Caminhonete;I/TOYOTA HILUX CDSRVA4FD;2022;Passageiro;Lesões Leves;2;Feminino;0;1;0;0;-24,28533901;-52,55401958;SPRF-PR;DEL04-PR;UOP03-DEL04-PR
673940;1521542;15/04/2025;terça-feira;21:50:00;PR;369;375,1;MAMBORE;Sim;Ultrapassagem Indevida;2;Saída de leito carroçável;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;"Reta;Declive";Não;1214156;Caminhonete;I/TOYOTA HILUX CDSRVA4FD;2022;Passageiro;Lesões Leves;2;Feminino;0;1;0;0;-24,28533901;-52,55401958;SPRF-PR;DEL04-PR;UOP03-DEL04-PR
673940;1521542;15/04/2025;terça-feira;21:50:00;PR;369;375,1;MAMBORE;Sim;Ultrapassagem Indevida;1;Colisão frontal;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;"Reta;Declive";Não;1214156;Caminhonete;I/TOYOTA HILUX CDSRVA4FD;2022;Passageiro;Lesões Leves;2;Feminino;0;1;0;0;-24,28533901;-52,55401958;SPRF-PR;DEL04-PR;UOP03-DEL04-PR
673940;1521542;15/04/2025;terça-feira;21:50:00;PR;369;375,1;MAMBORE;Não;Reação tardia ou ineficiente do condutor;2;Saída de leito carroçável;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;"Reta;Declive";Não;1214156;Caminhonete;I/TOYOTA HILUX CDSRVA4FD;2022;Passageiro;Lesões Leves;2;Feminino;0;1;0;0;-24,28533901;-52,55401958;SPRF-PR;DEL04-PR;UOP03-DEL04-PR
673940;1521542;15/04/2025;terça-feira;21:50:00;PR;369;375,1;MAMBORE;Não;Reação tardia ou ineficiente do condutor;1;Colisão frontal;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;"Reta;Declive";Não;1214156;Caminhonete;I/TOYOTA HILUX CDSRVA4FD;2022;Passageiro;Lesões Leves;2;Feminino;0;1;0;0;-24,28533901;-52,55401958;SPRF-PR;DEL04-PR;UOP03-DEL04-PR
685437;1522382;17/04/2025;quinta-feira;14:30:00;PR;277;45,6;MORRETES;Sim;Objeto estático sobre o leito carroçável;2;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Decrescente;Nublado;Dupla;"Declive;Curva";Não;1214813;Utilitário;CAOACHERY/TIGGO8 1.6TGDI;2022;Passageiro;Ileso;10;Masculino;1;0;0;0;-25,59712929;-48,9037388;SPRF-PR;DEL01-PR;UOP05-DEL01-PR
685437;1522378;17/04/2025;quinta-feira;14:30:00;PR;277;45,6;MORRETES;Sim;Objeto estático sobre o leito carroçável;2;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Decrescente;Nublado;Dupla;"Declive;Curva";Não;1214809;Automóvel;CITROEN/C3 FEEL 1.0;2023;Passageiro;Lesões Leves;7;Masculino;0;1;0;0;-25,59712929;-48,9037388;SPRF-PR;DEL01-PR;UOP05-DEL01-PR
685437;1522377;17/04/2025;quinta-feira;14:30:00;PR;277;45,6;MORRETES;Sim;Objeto estático sobre o leito carroçável;2;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Decrescente;Nublado;Dupla;"Declive;Curva";Não;1214809;Automóvel;CITROEN/C3 FEEL 1.0;2023;Passageiro;Lesões Leves;12;Masculino;0;1;0;0;-25,59712929;-48,9037388;SPRF-PR;DEL01-PR;UOP05-DEL01-PR
685437;1522382;17/04/2025;quinta-feira;14:30:00;PR;277;45,6;MORRETES;Sim;Objeto estático sobre o leito carroçável;1;Colisão com objeto;Com Vítimas Fatais;Pleno dia;Decrescente;Nublado;Dupla;"Declive;Curva";Não;1214813;Utilitário;CAOACHERY/TIGGO8 1.6TGDI;2022;Passageiro;Ileso;10;Masculino;1;0;0;0;-25,59712929;-48,9037388;SPRF-PR;DEL01-PR;UOP05-DEL01-PR
685437;1522378;17/04/2025;quinta-feira;14:30:00;PR;277;45,6;MORRETES;Sim;Objeto estático sobre o leito carroçável;1;Colisão com objeto;Com Vítimas Fatais;Pleno dia;Decrescente;Nublado;Dupla;"Declive;Curva";Não;1214809;Automóvel;CITROEN/C3 FEEL 1.0;2023;Passageiro;Lesões Leves;7;Masculino;0;1;0;0;-25,59712929;-48,9037388;SPRF-PR;DEL01-PR;UOP05-DEL01-PR
685437;1522377;17/04/2025;quinta-feira;14:30:00;PR;277;45,6;MORRETES;Sim;Objeto estático sobre o leito carroçável;1;Colisão com objeto;Com Vítimas Fatais;Pleno dia;Decrescente;Nublado;Dupla;"Declive;Curva";Não;1214809;Automóvel;CITROEN/C3 FEEL 1.0;2023;Passageiro;Lesões Leves;12;Masculino;0;1;0;0;-25,59712929;-48,9037388;SPRF-PR;DEL01-PR;UOP05-DEL01-PR
685542;1522564;17/04/2025;quinta-feira;19:00:00;PR;376;149;PRESIDENTE CASTELO BRANCO;Sim;Reação tardia ou ineficiente do condutor;2;Capotamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Não;1214936;Automóvel;VW/FOX CONNECT MB;2020;Passageiro;Lesões Leves;14;Masculino;0;1;0;0;-23,294785;-52,120734;SPRF-PR;DEL09-PR;UOP02-DEL09-PR
685542;1522563;17/04/2025;quinta-feira;19:00:00;PR;376;149;PRESIDENTE CASTELO BRANCO;Sim;Reação tardia ou ineficiente do condutor;2;Capotamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Não;1214936;Automóvel;VW/FOX CONNECT MB;2020;Passageiro;Lesões Leves;10;Masculino;0;1;0;0;-23,294785;-52,120734;SPRF-PR;DEL09-PR;UOP02-DEL09-PR
685542;1522564;17/04/2025;quinta-feira;19:00:00;PR;376;149;PRESIDENTE CASTELO BRANCO;Sim;Reação tardia ou ineficiente do condutor;1;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Não;1214936;Automóvel;VW/FOX CONNECT MB;2020;Passageiro;Lesões Leves;14;Masculino;0;1;0;0;-23,294785;-52,120734;SPRF-PR;DEL09-PR;UOP02-DEL09-PR
685542;1522563;17/04/2025;quinta-feira;19:00:00;PR;376;149;PRESIDENTE CASTELO BRANCO;Sim;Reação tardia ou ineficiente do condutor;1;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Não;1214936;Automóvel;VW/FOX CONNECT MB;2020;Passageiro;Lesões Leves;10;Masculino;0;1;0;0;-23,294785;-52,120734;SPRF-PR;DEL09-PR;UOP02-DEL09-PR
685552;1522644;17/04/2025;quinta-feira;20:30:00;PR;153;226,8;TIBAGI;Sim;Ultrapassagem Indevida;1;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;1214993;Automóvel;CHEV/ONIX PLUS JOY BLACK;2020;Passageiro;Lesões Leves;4;Masculino;0;1;0;0;-24,67538466;-50,45039523;SPRF-PR;DEL03-PR;UOP02-DEL03-PR
685727;1527698;18/04/2025;sexta-feira;09:10:00;PR;277;651,3;MATELANDIA;Não;Condutor usando celular;2;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;1215198;Automóvel;FIAT/STILO SPORTING DUAL;2009;Passageiro;Ileso;1;Feminino;1;0;0;0;-25,197742;-53,943837;SPRF-PR;DEL05-PR;UOP02-DEL05-PR
685727;1527698;18/04/2025;sexta-feira;09:10:00;PR;277;651,3;MATELANDIA;Não;Condutor usando celular;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;1215198;Automóvel;FIAT/STILO SPORTING DUAL;2009;Passageiro;Ileso;1;Feminino;1;0;0;0;-25,197742;-53,943837;SPRF-PR;DEL05-PR;UOP02-DEL05-PR
685727;1527698;18/04/2025;sexta-feira;09:10:00;PR;277;651,3;MATELANDIA;Não;Condutor Dormindo;2;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;1215198;Automóvel;FIAT/STILO SPORTING DUAL;2009;Passageiro;Ileso;1;Feminino;1;0;0;0;-25,197742;-53,943837;SPRF-PR;DEL05-PR;UOP02-DEL05-PR
685727;1527698;18/04/2025;sexta-feira;09:10:00;PR;277;651,3;MATELANDIA;Não;Condutor Dormindo;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;1215198;Automóvel;FIAT/STILO SPORTING DUAL;2009;Passageiro;Ileso;1;Feminino;1;0;0;0;-25,197742;-53,943837;SPRF-PR;DEL05-PR;UOP02-DEL05-PR
685727;1527698;18/04/2025;sexta-feira;09:10:00;PR;277;651,3;MATELANDIA;Não;Reação tardia ou ineficiente do condutor;2;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;1215198;Automóvel;FIAT/STILO SPORTING DUAL;2009;Passageiro;Ileso;1;Feminino;1;0;0;0;-25,197742;-53,943837;SPRF-PR;DEL05-PR;UOP02-DEL05-PR
685727;1527698;18/04/2025;sexta-feira;09:10:00;PR;277;651,3;MATELANDIA;Não;Reação tardia ou ineficiente do condutor;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;1215198;Automóvel;FIAT/STILO SPORTING DUAL;2009;Passageiro;Ileso;1;Feminino;1;0;0;0;-25,197742;-53,943837;SPRF-PR;DEL05-PR;UOP02-DEL05-PR
685727;1527698;18/04/2025;sexta-feira;09:10:00;PR;277;651,3;MATELANDIA;Sim;Transitar na contramão;2;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;1215198;Automóvel;FIAT/STILO SPORTING DUAL;2009;Passageiro;Ileso;1;Feminino;1;0;0;0;-25,197742;-53,943837;SPRF-PR;DEL05-PR;UOP02-DEL05-PR
685727;1527698;18/04/2025;sexta-feira;09:10:00;PR;277;651,3;MATELANDIA;Sim;Transitar na contramão;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;1215198;Automóvel;FIAT/STILO SPORTING DUAL;2009;Passageiro;Ileso;1;Feminino;1;0;0;0;-25,197742;-53,943837;SPRF-PR;DEL05-PR;UOP02-DEL05-PR
685760;1523172;18/04/2025;sexta-feira;13:55:00;PR;369;471,5;CORBELIA;Sim;Reação tardia ou ineficiente do condutor;1;Colisão frontal;Com Vítimas Fatais;Pleno dia;Crescente;Chuva;Simples;"Declive;Curva";Não;1215368;Automóvel;I/FORD FOCUS TI AT 2.0 S;2014;Passageiro;Óbito;13;Masculino;0;0;0;1;-24,70730511;-53,23957443;SPRF-PR;DEL04-PR;UOP03-DEL04-PR
686036;1523753;19/04/2025;sábado;19:25:00;PR;272;560;GUAIRA;Sim;Ingestão de álcool pelo condutor;2;Colisão com objeto;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;1215782;Automóvel;I/FORD FOCUS HC FLEX;2010;Passageiro;Ileso;5;Masculino;1;0;0;0;-24,08408572;-54,17171288;SPRF-PR;DEL06-PR;UOP01-DEL06-PR
686036;1524760;19/04/2025;sábado;19:25:00;PR;272;560;GUAIRA;Sim;Ingestão de álcool pelo condutor;2;Colisão com objeto;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;1216516;Automóvel;I/HYUNDAI ELANTRA;2014;Passageiro;Ileso;14;Masculino;1;0;0;0;-24,08408572;-54,17171288;SPRF-PR;DEL06-PR;UOP01-DEL06-PR
686036;1523753;19/04/2025;sábado;19:25:00;PR;272;560;GUAIRA;Sim;Ingestão de álcool pelo condutor;1;Colisão lateral sentido oposto;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;1215782;Automóvel;I/FORD FOCUS HC FLEX;2010;Passageiro;Ileso;5;Masculino;1;0;0;0;-24,08408572;-54,17171288;SPRF-PR;DEL06-PR;UOP01-DEL06-PR
686036;1524760;19/04/2025;sábado;19:25:00;PR;272;560;GUAIRA;Sim;Ingestão de álcool pelo condutor;1;Colisão lateral sentido oposto;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;1216516;Automóvel;I/HYUNDAI ELANTRA;2014;Passageiro;Ileso;14;Masculino;1;0;0;0;-24,08408572;-54,17171288;SPRF-PR;DEL06-PR;UOP01-DEL06-PR
686238;1524232;20/04/2025;domingo;14:30:00;PR;116;188;CAMPO DO TENENTE;Não;Acessar a via sem observar a presença dos outros veículos;2;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Reta;Interseção de Vias";Não;1216163;Camioneta;RENAULT/DUSTER 16 E 4X2;2014;Passageiro;Lesões Leves;13;Masculino;0;1;0;0;-25,973059;-49,660773;SPRF-PR;DEL01-PR;UOP03-DEL01-PR
686238;1524231;20/04/2025;domingo;14:30:00;PR;116;188;CAMPO DO TENENTE;Não;Acessar a via sem observar a presença dos outros veículos;2;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Reta;Interseção de Vias";Não;1216163;Camioneta;RENAULT/DUSTER 16 E 4X2;2014;Passageiro;Ileso;9;Masculino;1;0;0;0;-25,973059;-49,660773;SPRF-PR;DEL01-PR;UOP03-DEL01-PR
686238;1524232;20/04/2025;domingo;14:30:00;PR;116;188;CAMPO DO TENENTE;Não;Acessar a via sem observar a presença dos outros veículos;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Reta;Interseção de Vias";Não;1216163;Camioneta;RENAULT/DUSTER 16 E 4X2;2014;Passageiro;Lesões Leves;13;Masculino;0;1;0;0;-25,973059;-49,660773;SPRF-PR;DEL01-PR;UOP03-DEL01-PR
686238;1524231;20/04/2025;domingo;14:30:00;PR;116;188;CAMPO DO TENENTE;Não;Acessar a via sem observar a presença dos outros veículos;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Reta;Interseção de Vias";Não;1216163;Camioneta;RENAULT/DUSTER 16 E 4X2;2014;Passageiro;Ileso;9;Masculino;1;0;0;0;-25,973059;-49,660773;SPRF-PR;DEL01-PR;UOP03-DEL01-PR
686238;1524232;20/04/2025;domingo;14:30:00;PR;116;188;CAMPO DO TENENTE;Sim;Desrespeitar a preferência no cruzamento;2;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Reta;Interseção de Vias";Não;1216163;Camioneta;RENAULT/DUSTER 16 E 4X2;2014;Passageiro;Lesões Leves;13;Masculino;0;1;0;0;-25,973059;-49,660773;SPRF-PR;DEL01-PR;UOP03-DEL01-PR
686238;1524231;20/04/2025;domingo;14:30:00;PR;116;188;CAMPO DO TENENTE;Sim;Desrespeitar a preferência no cruzamento;2;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Reta;Interseção de Vias";Não;1216163;Camioneta;RENAULT/DUSTER 16 E 4X2;2014;Passageiro;Ileso;9;Masculino;1;0;0;0;-25,973059;-49,660773;SPRF-PR;DEL01-PR;UOP03-DEL01-PR
686238;1524232;20/04/2025;domingo;14:30:00;PR;116;188;CAMPO DO TENENTE;Sim;Desrespeitar a preferência no cruzamento;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Reta;Interseção de Vias";Não;1216163;Camioneta;RENAULT/DUSTER 16 E 4X2;2014;Passageiro;Lesões Leves;13;Masculino;0;1;0;0;-25,973059;-49,660773;SPRF-PR;DEL01-PR;UOP03-DEL01-PR
686238;1524231;20/04/2025;domingo;14:30:00;PR;116;188;CAMPO DO TENENTE;Sim;Desrespeitar a preferência no cruzamento;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Reta;Interseção de Vias";Não;1216163;Camioneta;RENAULT/DUSTER 16 E 4X2;2014;Passageiro;Ileso;9;Masculino;1;0;0;0;-25,973059;-49,660773;SPRF-PR;DEL01-PR;UOP03-DEL01-PR
686247;1524381;20/04/2025;domingo;15:20:00;PR;153;349;REBOUCAS;Sim;Acessar a via sem observar a presença dos outros veículos;3;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;"Reta;Declive";Sim;1216198;Automóvel;RENAULT/CAPTUR 16 BOSE;2020;Passageiro;Ileso;15;Masculino;1;0;0;0;-25,60702;-50,69737;SPRF-PR;DEL08-PR;UOP02-DEL08-PR
686247;1524381;20/04/2025;domingo;15:20:00;PR;153;349;REBOUCAS;Sim;Acessar a via sem observar a presença dos outros veículos;2;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;"Reta;Declive";Sim;1216198;Automóvel;RENAULT/CAPTUR 16 BOSE;2020;Passageiro;Ileso;15;Masculino;1;0;0;0;-25,60702;-50,69737;SPRF-PR;DEL08-PR;UOP02-DEL08-PR
686247;1524381;20/04/2025;domingo;15:20:00;PR;153;349;REBOUCAS;Sim;Acessar a via sem observar a presença dos outros veículos;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;"Reta;Declive";Sim;1216198;Automóvel;RENAULT/CAPTUR 16 BOSE;2020;Passageiro;Ileso;15;Masculino;1;0;0;0;-25,60702;-50,69737;SPRF-PR;DEL08-PR;UOP02-DEL08-PR
686528;1526728;21/04/2025;segunda-feira;17:00:00;PR;369;162;CAMBE;Sim;Condutor deixou de manter distância do veículo da frente;3;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Reta;Declive";Não;1216717;Automóvel;GM/CELTA 5 PORTAS;2003;Passageiro;Lesões Leves;2;Masculino;0;1;0;0;-23,29579861;-51,27173239;SPRF-PR;DEL07-PR;UOP01-DEL07-PR
686528;1525283;21/04/2025;segunda-feira;17:00:00;PR;369;162;CAMBE;Sim;Condutor deixou de manter distância do veículo da frente;3;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Reta;Declive";Não;1216717;Automóvel;GM/CELTA 5 PORTAS;2003;Passageiro;Lesões Leves;6;Feminino;0;1;0;0;-23,29579861;-51,27173239;SPRF-PR;DEL07-PR;UOP01-DEL07-PR
686528;1526728;21/04/2025;segunda-feira;17:00:00;PR;369;162;CAMBE;Sim;Condutor deixou de manter distância do veículo da frente;2;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Reta;Declive";Não;1216717;Automóvel;GM/CELTA 5 PORTAS;2003;Passageiro;Lesões Leves;2;Masculino;0;1;0;0;-23,29579861;-51,27173239;SPRF-PR;DEL07-PR;UOP01-DEL07-PR
